Country Code,Date,Region Name,Confirmed,Active,Deaths,Gatherings <1000,Gatherings <100,Gatherings <10,Some Businesses Suspended,Most Businesses Suspended,School Closure,University Closure,Stay Home Order,retail_and_recreation_percent_change_from_baseline,Mobility decrease
AD,2020-03-16 00:00:00+00:00,Andorra,2.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-03-17 00:00:00+00:00,Andorra,39.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-03-18 00:00:00+00:00,Andorra,39.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-03-19 00:00:00+00:00,Andorra,53.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-03-20 00:00:00+00:00,Andorra,75.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-03-21 00:00:00+00:00,Andorra,88.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-03-22 00:00:00+00:00,Andorra,113.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-03-23 00:00:00+00:00,Andorra,133.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-03-24 00:00:00+00:00,Andorra,164.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-03-25 00:00:00+00:00,Andorra,188.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-03-26 00:00:00+00:00,Andorra,224.0,0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-03-27 00:00:00+00:00,Andorra,267.0,0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-03-28 00:00:00+00:00,Andorra,308.0,0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-03-29 00:00:00+00:00,Andorra,334.0,0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-03-30 00:00:00+00:00,Andorra,370.0,0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-03-31 00:00:00+00:00,Andorra,376.0,0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-04-01 00:00:00+00:00,Andorra,390.0,0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-04-02 00:00:00+00:00,Andorra,428.0,0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-04-03 00:00:00+00:00,Andorra,439.0,0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-04-04 00:00:00+00:00,Andorra,466.0,0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-04-05 00:00:00+00:00,Andorra,501.0,0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-04-06 00:00:00+00:00,Andorra,525.0,0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-04-07 00:00:00+00:00,Andorra,545.0,0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-04-08 00:00:00+00:00,Andorra,564.0,0,23.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-04-09 00:00:00+00:00,Andorra,583.0,0,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-04-10 00:00:00+00:00,Andorra,601.0,0,26.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-04-11 00:00:00+00:00,Andorra,601.0,0,26.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-04-12 00:00:00+00:00,Andorra,638.0,0,29.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-04-13 00:00:00+00:00,Andorra,646.0,0,29.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-04-14 00:00:00+00:00,Andorra,659.0,0,31.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-04-15 00:00:00+00:00,Andorra,673.0,0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-04-16 00:00:00+00:00,Andorra,673.0,0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-04-17 00:00:00+00:00,Andorra,696.0,0,35.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-04-18 00:00:00+00:00,Andorra,704.0,0,35.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-04-19 00:00:00+00:00,Andorra,713.0,0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-04-20 00:00:00+00:00,Andorra,717.0,0,37.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-04-21 00:00:00+00:00,Andorra,717.0,0,37.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-04-22 00:00:00+00:00,Andorra,723.0,0,37.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-04-23 00:00:00+00:00,Andorra,723.0,0,37.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-04-24 00:00:00+00:00,Andorra,731.0,0,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-04-25 00:00:00+00:00,Andorra,738.0,0,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-04-26 00:00:00+00:00,Andorra,738.0,0,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-04-27 00:00:00+00:00,Andorra,743.0,0,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-04-28 00:00:00+00:00,Andorra,743.0,0,41.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-04-29 00:00:00+00:00,Andorra,743.0,0,42.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-04-30 00:00:00+00:00,Andorra,745.0,0,42.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-05-01 00:00:00+00:00,Andorra,745.0,0,43.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-05-02 00:00:00+00:00,Andorra,747.0,0,44.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-05-03 00:00:00+00:00,Andorra,748.0,0,45.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-05-04 00:00:00+00:00,Andorra,750.0,0,45.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-05-05 00:00:00+00:00,Andorra,751.0,0,46.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-05-06 00:00:00+00:00,Andorra,751.0,0,46.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-05-07 00:00:00+00:00,Andorra,752.0,0,47.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-05-08 00:00:00+00:00,Andorra,752.0,0,47.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-05-09 00:00:00+00:00,Andorra,754.0,0,48.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-05-10 00:00:00+00:00,Andorra,755.0,0,48.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-05-11 00:00:00+00:00,Andorra,755.0,0,48.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-05-12 00:00:00+00:00,Andorra,758.0,0,48.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-05-13 00:00:00+00:00,Andorra,760.0,0,49.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-05-14 00:00:00+00:00,Andorra,761.0,0,49.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-05-15 00:00:00+00:00,Andorra,761.0,0,49.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-05-16 00:00:00+00:00,Andorra,761.0,0,51.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-05-17 00:00:00+00:00,Andorra,761.0,0,51.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-05-18 00:00:00+00:00,Andorra,761.0,0,51.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-05-19 00:00:00+00:00,Andorra,761.0,0,51.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-05-20 00:00:00+00:00,Andorra,762.0,0,51.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-05-21 00:00:00+00:00,Andorra,762.0,0,51.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-05-22 00:00:00+00:00,Andorra,762.0,0,51.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-05-23 00:00:00+00:00,Andorra,762.0,0,51.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-05-24 00:00:00+00:00,Andorra,762.0,0,51.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-05-25 00:00:00+00:00,Andorra,763.0,0,51.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-05-26 00:00:00+00:00,Andorra,763.0,0,51.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-05-27 00:00:00+00:00,Andorra,763.0,0,51.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-05-28 00:00:00+00:00,Andorra,763.0,0,51.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-05-29 00:00:00+00:00,Andorra,764.0,0,51.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.0
AD,2020-05-30 00:00:00+00:00,Andorra,764.0,0,51.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.0
AT,2020-01-22 00:00:00+00:00,Austria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
AT,2020-01-23 00:00:00+00:00,Austria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
AT,2020-01-24 00:00:00+00:00,Austria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
AT,2020-01-25 00:00:00+00:00,Austria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
AT,2020-01-26 00:00:00+00:00,Austria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
AT,2020-01-27 00:00:00+00:00,Austria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
AT,2020-01-28 00:00:00+00:00,Austria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
AT,2020-01-29 00:00:00+00:00,Austria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
AT,2020-01-30 00:00:00+00:00,Austria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
AT,2020-01-31 00:00:00+00:00,Austria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
AT,2020-02-01 00:00:00+00:00,Austria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
AT,2020-02-02 00:00:00+00:00,Austria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
AT,2020-02-03 00:00:00+00:00,Austria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
AT,2020-02-04 00:00:00+00:00,Austria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
AT,2020-02-05 00:00:00+00:00,Austria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
AT,2020-02-06 00:00:00+00:00,Austria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
AT,2020-02-07 00:00:00+00:00,Austria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
AT,2020-02-08 00:00:00+00:00,Austria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
AT,2020-02-09 00:00:00+00:00,Austria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
AT,2020-02-10 00:00:00+00:00,Austria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
AT,2020-02-11 00:00:00+00:00,Austria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
AT,2020-02-12 00:00:00+00:00,Austria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
AT,2020-02-13 00:00:00+00:00,Austria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
AT,2020-02-14 00:00:00+00:00,Austria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
AT,2020-02-15 00:00:00+00:00,Austria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,-0.03
AT,2020-02-16 00:00:00+00:00,Austria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,-0.08
AT,2020-02-17 00:00:00+00:00,Austria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,-0.01
AT,2020-02-18 00:00:00+00:00,Austria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.0075
AT,2020-02-19 00:00:00+00:00,Austria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0075
AT,2020-02-20 00:00:00+00:00,Austria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.005
AT,2020-02-21 00:00:00+00:00,Austria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.005
AT,2020-02-22 00:00:00+00:00,Austria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,-0.0425
AT,2020-02-23 00:00:00+00:00,Austria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-0.075
AT,2020-02-24 00:00:00+00:00,Austria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,-0.035
AT,2020-02-25 00:00:00+00:00,Austria,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,-0.0425
AT,2020-02-26 00:00:00+00:00,Austria,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-0.0225
AT,2020-02-27 00:00:00+00:00,Austria,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0225
AT,2020-02-28 00:00:00+00:00,Austria,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0225
AT,2020-02-29 00:00:00+00:00,Austria,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.01
AT,2020-03-01 00:00:00+00:00,Austria,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0275
AT,2020-03-02 00:00:00+00:00,Austria,18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.0225
AT,2020-03-03 00:00:00+00:00,Austria,21.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.01
AT,2020-03-04 00:00:00+00:00,Austria,29.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.0175
AT,2020-03-05 00:00:00+00:00,Austria,41.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.01
AT,2020-03-06 00:00:00+00:00,Austria,55.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.005
AT,2020-03-07 00:00:00+00:00,Austria,79.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0075
AT,2020-03-08 00:00:00+00:00,Austria,104.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,-0.045
AT,2020-03-09 00:00:00+00:00,Austria,131.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.005
AT,2020-03-10 00:00:00+00:00,Austria,182.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-0.02
AT,2020-03-11 00:00:00+00:00,Austria,246.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-0.0225
AT,2020-03-12 00:00:00+00:00,Austria,302.0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-0.035
AT,2020-03-13 00:00:00+00:00,Austria,504.0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-0.0625
AT,2020-03-14 00:00:00+00:00,Austria,655.0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.0,0.105
AT,2020-03-15 00:00:00+00:00,Austria,860.0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-59.0,0.2125
AT,2020-03-16 00:00:00+00:00,Austria,1018.0,0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-71.0,0.235
AT,2020-03-17 00:00:00+00:00,Austria,1332.0,0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-79.0,0.3225
AT,2020-03-18 00:00:00+00:00,Austria,1646.0,0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-79.0,0.3225
AT,2020-03-19 00:00:00+00:00,Austria,2013.0,0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-80.0,0.3275
AT,2020-03-20 00:00:00+00:00,Austria,2388.0,0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-81.0,0.3225
AT,2020-03-21 00:00:00+00:00,Austria,2814.0,0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-88.0,0.37
AT,2020-03-22 00:00:00+00:00,Austria,3582.0,0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-90.0,0.46
AT,2020-03-23 00:00:00+00:00,Austria,4474.0,0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-79.0,0.3425
AT,2020-03-24 00:00:00+00:00,Austria,5283.0,0,28.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-80.0,0.345
AT,2020-03-25 00:00:00+00:00,Austria,5588.0,0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-81.0,0.355
AT,2020-03-26 00:00:00+00:00,Austria,6909.0,0,49.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-81.0,0.345
AT,2020-03-27 00:00:00+00:00,Austria,7657.0,0,58.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-80.0,0.3225
AT,2020-03-28 00:00:00+00:00,Austria,8271.0,0,68.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-83.0,0.3225
AT,2020-03-29 00:00:00+00:00,Austria,8788.0,0,86.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-87.0,0.43
AT,2020-03-30 00:00:00+00:00,Austria,9618.0,0,108.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-78.0,0.34
AT,2020-03-31 00:00:00+00:00,Austria,10180.0,0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-77.0,0.3175
AT,2020-04-01 00:00:00+00:00,Austria,10711.0,0,146.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-77.0,0.33
AT,2020-04-02 00:00:00+00:00,Austria,11129.0,0,158.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-77.0,0.3275
AT,2020-04-03 00:00:00+00:00,Austria,11524.0,0,168.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-79.0,0.3175
AT,2020-04-04 00:00:00+00:00,Austria,11781.0,0,186.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-82.0,0.32
AT,2020-04-05 00:00:00+00:00,Austria,12051.0,0,204.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-82.0,0.3825
AT,2020-04-06 00:00:00+00:00,Austria,12297.0,0,220.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-73.0,0.315
AT,2020-04-07 00:00:00+00:00,Austria,12639.0,0,243.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-74.0,0.3075
AT,2020-04-08 00:00:00+00:00,Austria,12942.0,0,273.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-74.0,0.3
AT,2020-04-09 00:00:00+00:00,Austria,13244.0,0,295.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-74.0,0.2875
AT,2020-04-10 00:00:00+00:00,Austria,13555.0,0,319.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-76.0,0.3025
AT,2020-04-11 00:00:00+00:00,Austria,13806.0,0,337.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-81.0,0.2975
AT,2020-04-12 00:00:00+00:00,Austria,13945.0,0,350.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-83.0,0.3775
AT,2020-04-13 00:00:00+00:00,Austria,14041.0,0,368.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-90.0,0.5725
AT,2020-04-14 00:00:00+00:00,Austria,14226.0,0,384.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-62.0,0.275
AT,2020-04-15 00:00:00+00:00,Austria,14336.0,0,393.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-62.0,0.275
AT,2020-04-16 00:00:00+00:00,Austria,14476.0,0,410.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-63.0,0.2675
AT,2020-04-17 00:00:00+00:00,Austria,14595.0,0,431.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-65.0,0.265
AT,2020-04-18 00:00:00+00:00,Austria,14671.0,0,443.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-70.0,0.245
AT,2020-04-19 00:00:00+00:00,Austria,14749.0,0,452.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-84.0,0.375
AT,2020-04-20 00:00:00+00:00,Austria,14795.0,0,470.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-58.0,0.275
AT,2020-04-21 00:00:00+00:00,Austria,14873.0,0,491.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-60.0,0.2625
AT,2020-04-22 00:00:00+00:00,Austria,14925.0,0,510.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-61.0,0.2625
AT,2020-04-23 00:00:00+00:00,Austria,15002.0,0,522.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-62.0,0.255
AT,2020-04-24 00:00:00+00:00,Austria,15071.0,0,530.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-64.0,0.2575
AT,2020-04-25 00:00:00+00:00,Austria,15148.0,0,536.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-68.0,0.23
AT,2020-04-26 00:00:00+00:00,Austria,15225.0,0,542.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-73.0,0.28
AT,2020-04-27 00:00:00+00:00,Austria,15274.0,0,549.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-57.0,0.2575
AT,2020-04-28 00:00:00+00:00,Austria,15357.0,0,569.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-58.0,0.245
AT,2020-04-29 00:00:00+00:00,Austria,15402.0,0,580.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-61.0,0.2375
AT,2020-04-30 00:00:00+00:00,Austria,15452.0,0,584.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-49.0,0.1675
AT,2020-05-01 00:00:00+00:00,Austria,15531.0,0,589.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-83.0,0.53
AT,2020-05-02 00:00:00+00:00,Austria,15558.0,0,596.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-43.0,0.14
AT,2020-05-03 00:00:00+00:00,Austria,15597.0,0,598.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-72.0,0.2625
AT,2020-05-04 00:00:00+00:00,Austria,15621.0,0,600.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-32.0,0.1925
AT,2020-05-05 00:00:00+00:00,Austria,15650.0,0,606.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-39.0,0.1975
AT,2020-05-06 00:00:00+00:00,Austria,15684.0,0,608.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-38.0,0.185
